"REF_DATE","GEO","DGUID","Selected livestock","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1971","Alberta","2016A000248","Horses and ponies","Number of farms reporting","Number","223","units","0","v62728036","10.16.1","22292","","","","0"
"1971","Alberta","2016A000248","Horses and ponies","Number of animals","Number","223","units","0","v62728037","10.16.2","88809","","","","0"
"1971","Alberta","2016A000248","Horses and ponies","Average number","Number","223","units","0","v62728038","10.16.3","4","","","","0"
"1971","Alberta","2016A000248","Total hens and chickens","Number of farms reporting","Number","223","units","0","v62728063","10.25.1","26005","","","","0"
"1971","Alberta","2016A000248","Total hens and chickens","Number of animals","Number","223","units","0","v62728064","10.25.2","7923093","","","","0"
"1971","Alberta","2016A000248","Total hens and chickens","Average number","Number","223","units","0","v62728065","10.25.3","305","","","","0"
"1971","British Columbia","2016A000259","Total cattle","Number of farms reporting","Number","223","units","0","v62728069","11.1.1","10364","","","","0"
"1971","British Columbia","2016A000259","Total cattle","Number of animals","Number","223","units","0","v62728070","11.1.2","573171","","","","0"
"1971","British Columbia","2016A000259","Total cattle","Average number","Number","223","units","0","v62728071","11.1.3","55","","","","0"
"1971","British Columbia","2016A000259","Total pigs","Number of farms reporting","Number","223","units","0","v62728090","11.8.1","2729","","","","0"
"1971","British Columbia","2016A000259","Total pigs","Number of animals","Number","223","units","0","v62728091","11.8.2","78621","","","","0"
"1971","British Columbia","2016A000259","Total pigs","Average number","Number","223","units","0","v62728092","11.8.3","29","","","","0"
"1971","British Columbia","2016A000259","Total sheep","Number of farms reporting","Number","223","units","0","v62728102","11.12.1","1108","","","","0"
"1971","British Columbia","2016A000259","Total sheep","Number of animals","Number","223","units","0","v62728103","11.12.2","53112","","","","0"
"1971","British Columbia","2016A000259","Total sheep","Average number","Number","223","units","0","v62728104","11.12.3","48","","","","0"
"1971","British Columbia","2016A000259","Horses and ponies","Number of farms reporting","Number","223","units","0","v62728114","11.16.1","6279","","","","0"
"1971","British Columbia","2016A000259","Horses and ponies","Number of animals","Number","223","units","0","v62728115","11.16.2","32461","","","","0"
"1971","British Columbia","2016A000259","Horses and ponies","Average number","Number","223","units","0","v62728116","11.16.3","5","","","","0"
"1971","British Columbia","2016A000259","Total hens and chickens","Number of farms reporting","Number","223","units","0","v62728141","11.25.1","6362","","","","0"
"1971","British Columbia","2016A000259","Total hens and chickens","Number of animals","Number","223","units","0","v62728142","11.25.2","7861488","","","","0"
"1971","British Columbia","2016A000259","Total hens and chickens","Average number","Number","223","units","0","v62728143","11.25.3","1236","","","","0"
"1976","Canada","2016A000011124","Total cattle","Number of farms reporting","Number","223","units","0","v62727289","1.1.1","225253","","","","0"
"1976","Canada","2016A000011124","Total cattle","Number of animals","Number","223","units","0","v62727290","1.1.2","15131722","","","","0"
"1976","Canada","2016A000011124","Total cattle","Average number","Number","223","units","0","v62727291","1.1.3","67","","","","0"
"1976","Canada","2016A000011124","Dairy cows","Number of farms reporting","Number","223","units","0","v62727292","1.2.1","96909","","","","0"
"1976","Canada","2016A000011124","Dairy cows","Number of animals","Number","223","units","0","v62727293","1.2.2","1993427","","","","0"
"1976","Canada","2016A000011124","Dairy cows","Average number","Number","223","units","0","v62727294","1.2.3","21","","","","0"
"1976","Canada","2016A000011124","Beef cows","Number of farms reporting","Number","223","units","0","v62727295","1.3.1","163863","","","","0"
"1976","Canada","2016A000011124","Beef cows","Number of animals","Number","223","units","0","v62727296","1.3.2","4344912","","","","0"
"1976","Canada","2016A000011124","Beef cows","Average number","Number","223","units","0","v62727297","1.3.3","27","","","","0"
"1976","Canada","2016A000011124","Total heifers","Number of farms reporting","Number","223","units","0","v62727298","1.4.1","170097","","","","0"
"1976","Canada","2016A000011124","Total heifers","Number of animals","Number","223","units","0","v62727299","1.4.2","2203796","","","","0"
"1976","Canada","2016A000011124","Total heifers","Average number","Number","223","units","0","v62727300","1.4.3","13","","","","0"
"1976","Canada","2016A000011124","Bulls, 1 year and over","Number of farms reporting","Number","223","units","0","v62727301","1.5.1","132494","","","","0"
"1976","Canada","2016A000011124","Bulls, 1 year and over","Number of animals","Number","223","units","0","v62727302","1.5.2","285076","","","","0"
"1976","Canada","2016A000011124","Bulls, 1 year and over","Average number","Number","223","units","0","v62727303","1.5.3","2","","","","0"
"1976","Canada","2016A000011124","Steers, 1 year and over","Number of farms reporting","Number","223","units","0","v62727304","1.6.1","121959","","","","0"
"1976","Canada","2016A000011124","Steers, 1 year and over","Number of animals","Number","223","units","0","v62727305","1.6.2","2342240","","","","0"
"1976","Canada","2016A000011124","Steers, 1 year and over","Average number","Number","223","units","0","v62727306","1.6.3","19","","","","0"
"1976","Canada","2016A000011124","Calves, under 1 year","Number of farms reporting","Number","223","units","0","v62727307","1.7.1","192223","","","","0"
"1976","Canada","2016A000011124","Calves, under 1 year","Number of animals","Number","223","units","0","v62727308","1.7.2","3962271","","","","0"
"1976","Canada","2016A000011124","Calves, under 1 year","Average number","Number","223","units","0","v62727309","1.7.3","21","","","","0"
"1976","Canada","2016A000011124","Total pigs","Number of farms reporting","Number","223","units","0","v62727310","1.8.1","63602","","","","0"
"1976","Canada","2016A000011124","Total pigs","Number of animals","Number","223","units","0","v62727311","1.8.2","5789676","","","","0"
"1976","Canada","2016A000011124","Total pigs","Average number","Number","223","units","0","v62727312","1.8.3","91","","","","0"
"1976","Canada","2016A000011124","Sows and gilts for breeding","Number of farms reporting","Number","223","units","0","v62727316","1.10.1","33460","","","","0"
"1976","Canada","2016A000011124","Sows and gilts for breeding","Number of animals","Number","223","units","0","v62727317","1.10.2","589018","","","","0"
"1976","Canada","2016A000011124","Sows and gilts for breeding","Average number","Number","223","units","0","v62727318","1.10.3","18","","","","0"
"1976","Canada","2016A000011124","Total sheep","Number of farms reporting","Number","223","units","0","v62727322","1.12.1","10611","","","","0"
"1976","Canada","2016A000011124","Total sheep","Number of animals","Number","223","units","0","v62727323","1.12.2","593143","","","","0"
"1976","Canada","2016A000011124","Total sheep","Average number","Number","223","units","0","v62727324","1.12.3","56","","","","0"
"1976","Canada","2016A000011124","Ewes","Number of farms reporting","Number","223","units","0","v62727328","1.14.1","9781","","","","0"
"1976","Canada","2016A000011124","Ewes","Number of animals","Number","223","units","0","v62727329","1.14.2","316276","","","","0"
"1976","Canada","2016A000011124","Ewes","Average number","Number","223","units","0","v62727330","1.14.3","32","","","","0"
"1976","Canada","2016A000011124","All other sheep","Number of farms reporting","Number","223","units","0","v62727331","1.15.1","9335","","","","0"
"1976","Canada","2016A000011124","All other sheep","Number of animals","Number","223","units","0","v62727332","1.15.2","276867","","","","0"
"1976","Canada","2016A000011124","All other sheep","Average number","Number","223","units","0","v62727333","1.15.3","30","","","","0"
"1976","Canada","2016A000011124","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727334","1.16.1","","..","","","0"
"1976","Canada","2016A000011124","Horses and ponies","Number of animals","Number","223","units","0","v62727335","1.16.2","","..","","","0"
"1976","Canada","2016A000011124","Horses and ponies","Average number","Number","223","units","0","v62727336","1.16.3","","..","","","0"
"1976","Canada","2016A000011124","Total hens and chickens","Number of farms reporting","Number","223","units","0","v62727361","1.25.1","99128","","","","0"
"1976","Canada","2016A000011124","Total hens and chickens","Number of animals","Number","223","units","0","v62727362","1.25.2","87071513","","","","0"
"1976","Canada","2016A000011124","Total hens and chickens","Average number","Number","223","units","0","v62727363","1.25.3","878","","","","0"
"1976","Canada","2016A000011124","Turkeys","Number of farms reporting","Number","223","units","0","v62727364","1.26.1","13810","","","","0"
"1976","Canada","2016A000011124","Turkeys","Number of animals","Number","223","units","0","v62727365","1.26.2","8828549","","","","0"
"1976","Canada","2016A000011124","Turkeys","Average number","Number","223","units","0","v62727366","1.26.3","639","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Total cattle","Number of farms reporting","Number","223","units","0","v62727367","2.1.1","440","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Total cattle","Number of animals","Number","223","units","0","v62727368","2.1.2","7061","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Total cattle","Average number","Number","223","units","0","v62727369","2.1.3","16","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Dairy cows","Number of farms reporting","Number","223","units","0","v62727370","2.2.1","194","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Dairy cows","Number of animals","Number","223","units","0","v62727371","2.2.2","2459","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Dairy cows","Average number","Number","223","units","0","v62727372","2.2.3","13","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Beef cows","Number of farms reporting","Number","223","units","0","v62727373","2.3.1","272","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Beef cows","Number of animals","Number","223","units","0","v62727374","2.3.2","1586","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Beef cows","Average number","Number","223","units","0","v62727375","2.3.3","6","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Total heifers","Number of farms reporting","Number","223","units","0","v62727376","2.4.1","248","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Total heifers","Number of animals","Number","223","units","0","v62727377","2.4.2","896","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Total heifers","Average number","Number","223","units","0","v62727378","2.4.3","4","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Bulls, 1 year and over","Number of farms reporting","Number","223","units","0","v62727379","2.5.1","153","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Bulls, 1 year and over","Number of animals","Number","223","units","0","v62727380","2.5.2","249","","","","0"
