"REF_DATE","GEO","DGUID","Estimates","Livestock","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","86.4","","","","1"
"2004","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","177.3","","","","1"
"2004","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","3.3","","","","1"
"2004","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.1","","","","1"
"2004","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","22872.2","","","","1"
"2004","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","775.2","","","","1"
"2004","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","84.6","","","","1"
"2004","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","140058","","","","0"
"2004","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","598","","","","0"
"2004","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.5","","","","1"
"2005","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","30534.1","","","","1"
"2005","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","813.3","","","","1"
"2005","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","8215.0","","","","1"
"2005","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","0.9","","","","1"
"2005","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","22319.9","","","","1"
"2005","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","812.5","","","","1"
"2005","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","22233.7","","","","1"
"2005","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","618.5","","","","1"
"2005","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","86.2","","","","1"
"2005","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","194.0","","","","1"
"2005","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","0.8","","","","1"
"2005","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","0.1","","","","1"
"2005","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","22319.9","","","","1"
"2005","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","813.4","","","","1"
"2005","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","86.0","","","","1"
"2005","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","136676","","","","0"
"2005","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","626","","","","0"
"2005","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","21.6","","","","1"
"2006","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","30565.4","","","","1"
"2006","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","755.7","","","","1"
"2006","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","8777.0","","","","1"
"2006","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","3.2","","","","1"
"2006","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21789.0","","","","1"
"2006","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","768.4","","","","1"
"2006","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21705.5","","","","1"
"2006","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","581.9","","","","1"
"2006","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","83.5","","","","1"
"2006","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","186.5","","","","1"
"2006","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","0.6","","","","1"
"2006","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","15.9","","","","1"
"2006","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21789.0","","","","1"
"2006","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","771.6","","","","1"
"2006","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","87.2","","","","1"
"2006","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","133425","","","","0"
"2006","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","592","","","","0"
"2006","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.2","","","","1"
"2007","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","31299.1","","","","1"
"2007","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","725.8","","","","1"
"2007","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","10031.6","","","","1"
"2007","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","0.1","","","","1"
"2007","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21269.1","","","","1"
"2007","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","751.9","","","","1"
"2007","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21189.0","","","","1"
"2007","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","565.0","","","","1"
"2007","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","80.1","","","","1"
"2007","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","186.9","","","","1"
"2007","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","1.6","","","","1"
"2007","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","26.2","","","","1"
"2007","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21269.1","","","","1"
"2007","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","752.0","","","","1"
"2007","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","89.6","","","","1"
"2007","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","139889","","","","0"
"2007","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","580","","","","0"
"2007","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.4","","","","1"
"2008","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","31060.9","","","","1"
"2008","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","700.0","","","","1"
"2008","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","9357.2","","","","1"
"2008","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","0.0","","","","1"
"2008","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21706.3","","","","1"
"2008","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","739.2","","","","1"
"2008","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21626.3","","","","1"
"2008","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","564.1","","","","1"
"2008","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","80.0","","","","1"
"2008","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","175.1","","","","1"
"2008","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","2.6","","","","1"
"2008","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","39.2","","","","1"
"2008","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21706.3","","","","1"
"2008","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","739.2","","","","1"
"2008","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","89.7","","","","1"
"2008","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","162456","","","","0"
"2008","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","570","","","","0"
"2008","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","21.9","","","","1"
"2009","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","28179.0","","","","1"
"2009","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","707.0","","","","1"
"2009","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","6375.8","","","","1"
"2009","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","0.0","","","","1"
"2009","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21806.5","","","","1"
"2009","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","740.6","","","","1"
"2009","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21721.0","","","","1"
"2009","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","565.9","","","","1"
"2009","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","85.5","","","","1"
"2009","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","174.7","","","","1"
"2009","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","3.3","","","","1"
"2009","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","33.6","","","","1"
"2009","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21806.5","","","","1"
"2009","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","740.6","","","","1"
"2009","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","89.1","","","","1"
"2009","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","153315","","","","0"
"2009","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","571","","","","0"
"2009","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.1","","","","1"
"2010","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","27053.8","","","","1"
"2010","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","689.1","","","","1"
"2010","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","5760.1","","","","1"
"2010","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","1.4","","","","1"
"2010","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21296.5","","","","1"
"2010","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","721.2","","","","1"
"2010","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21214.5","","","","1"
"2010","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","545.1","","","","1"
"2010","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","82.0","","","","1"
"2010","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","176.1","","","","1"
"2010","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","2.8","","","","1"
"2010","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","33.5","","","","1"
"2010","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21296.5","","","","1"
"2010","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","722.6","","","","1"
"2010","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","90.4","","","","1"
"2010","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","149728","","","","0"
"2010","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","551","","","","0"
"2010","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.4","","","","1"
"2011","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","27080.1","","","","1"
"2011","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","695.3","","","","1"
"2011","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","5821.1","","","","1"
"2011","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","9.0","","","","1"
"2011","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21262.2","","","","1"
"2011","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","705.7","","","","1"
"2011","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21182.1","","","","1"
"2011","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","522.8","","","","1"
"2011","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","80.1","","","","1"
"2011","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","182.9","","","","1"
"2011","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","3.2","","","","1"
"2011","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","19.4","","","","1"
"2011","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21262.2","","","","1"
"2011","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","714.7","","","","1"
"2011","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","92.9","","","","1"
"2011","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","149488","","","","0"
"2011","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","544","","","","0"
"2011","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","24.1","","","","1"
"2012","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","26957.0","","","","1"
"2012","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","691.3","","","","1"
"2012","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","5676.5","","","","1"
"2012","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","2.7","","","","1"
"2012","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21282.8","","","","1"
"2012","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","721.5","","","","1"
"2012","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21203.2","","","","1"
"2012","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","536.7","","","","1"
"2012","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","79.6","","","","1"
"2012","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","184.8","","","","1"
"2012","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","2.3","","","","1"
"2012","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","32.9","","","","1"
"2012","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21282.8","","","","1"
"2012","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","724.2","","","","1"
"2012","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","94.2","","","","1"
"2012","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","149632","","","","0"
"2012","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","557","","","","0"
"2012","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.6","","","","1"
"2013","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","25704.2","","","","1"
"2013","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","735.0","","","","1"
"2013","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","4783.8","","","","1"
"2013","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","3.9","","","","1"
"2013","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","20921.7","","","","1"
"2013","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","749.6","","","","1"
"2013","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","20841.4","","","","1"
"2013","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","594.7","","","","1"
"2013","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","80.3","","","","1"
"2013","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","154.9","","","","1"
"2013","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","1.3","","","","1"
"2013","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","18.5","","","","1"
"2013","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","20921.7","","","","1"
"2013","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","753.5","","","","1"
"2013","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","94.7","","","","1"
"2013","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","147094","","","","0"
"2013","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","578","","","","0"
"2013","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.6","","","","1"
"2014","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","25452.6","","","","1"
"2014","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","754.7","","","","1"
"2014","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","4959.9","","","","1"
"2014","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","4.0","","","","1"
"2014","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","20495.8","","","","1"
"2014","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","761.0","","","","1"
"2014","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","20417.3","","","","1"
"2014","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","611.3","","","","1"
"2014","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","78.5","","","","1"
"2014","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","149.7","","","","1"
"2014","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","3.1","","","","1"
"2014","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","10.3","","","","1"
"2014","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","20495.8","","","","1"
"2014","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","765.0","","","","1"
"2014","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","95.7","","","","1"
"2014","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","144099","","","","0"
"2014","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","587","","","","0"
"2014","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","22.2","","","","1"
"2015","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","27118.4","","","","1"
"2015","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","731.5","","","","1"
"2015","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","5776.5","","","","1"
"2015","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","5.5","","","","1"
"2015","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21348.4","","","","1"
"2015","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","732.4","","","","1"
"2015","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21269.7","","","","1"
"2015","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","590.1","","","","1"
"2015","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","78.7","","","","1"
"2015","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","142.3","","","","1"
"2015","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","6.5","","","","1"
"2015","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","6.4","","","","1"
"2015","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","21348.4","","","","1"
"2015","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","737.9","","","","1"
"2015","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","96.7","","","","1"
"2015","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","150094","","","","0"
"2015","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","565","","","","0"
"2015","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","23.0","","","","1"
"2016","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","27094.1","","","","1"
"2016","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","735.1","","","","1"
"2016","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","5672.6","","","","1"
"2016","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","14.3","","","","1"
"2016","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","21424.0","","","","1"
"2016","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","720.9","","","","1"
"2016","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","21345.8","","","","1"
"2016","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","580.4","","","","1"
